S4_GelataTuber_up	S5_GelataTuber_up	S6_GelataTuber_up	S7_GelataTuber_basal	S8_GelataTuber_basal	S9_GelataTuber_basal
GelC10G00731	3.57163307449039	3.75547958720149	4.43796473901798	3.64787149567422	4.50872844555565	4.13982261972209
GelC10G00732	6.81995340901034	6.86763544517959	6.18550369600949	5.93490196852439	5.87870692367447	6.10347556949321
GelC10G00734	7.46676015612702	7.50403561606736	7.2670915391195	7.71677025209882	7.66631153171592	7.78518189997926
GelC10G00735	6.84638081970036	6.89234156454904	6.89317135538244	6.72800737900903	6.9105768292553	6.8984728889332
GelC10G00736	5.6105668653247	5.8946830797401	5.21982371733098	5.08540852609353	5.21232098490619	5.38281801996953
GelC10G00737	3.71620677556054	3.38956072338005	3.83042063635907	3.60547562191852	3.89771659859674	3.8377380732253
GelC10G00738	3.92899055690915	3.89893209241918	3.9645439359071	3.62682928691195	4.01025353704985	3.77718382305253
GelC10G00739	3.43899719574761	3.01068803662695	3.79484672672687	4.615517320165	5.26620007854386	4.80792999554842
GelC10G00740	3.80512027220215	3.6200358818715	4.20033617629178	3.7871529987646	4.14782680731318	3.98779280327742
GelC10G00741	2.38012681445968	2.44289382280959	2.47599031229334	1.54371183285533	0.681403792875104	1.10567284570069
GelC10G00742	3.73895413165068	3.6200358818715	4.62177041690398	2.58518007927466	2.97292086014146	3.00523406684465
GelC10G00743	2.12774822176221	1.68641082380956	1.93774461534242	3.58380114195905	3.07994853723734	2.17083070843226
GelC10G00744	6.7544796674197	6.60308350984699	7.45829301229628	6.2212430857696	5.10658619137557	5.40299731318358
GelC10G00745	0.307207125615469	1.59304017004492	2.1776097067582	3.3470082801487	3.30254981407507	2.85707834105022
GelC10G00747	4.670508276303	4.94730302691413	4.70078035304267	4.60479594937826	4.59547175850378	4.38947472032564
GelC10G00749	1.0515718199927	0.488719004450721	2.2318245447355	1.13056438839304	1.68525325262925	0.229561022068037
GelC10G00750	5.64107877873959	5.58487893003887	5.77059649746608	6.00588975224973	6.05084976873201	5.97457207365962
GelC10G00751	-0.711458367901771	0.264827855639086	0.491251373812867	1.93467769886899	1.49205888031997	1.34698400952687
GelC10G00754	5.12371800849534	5.10781072706649	5.03397831440403	5.47503665921934	5.20445704484733	4.89599513413036
GelC10G00755	6.05773989258151	5.79862179949928	6.03354403745054	5.09310032629669	5.85880444791541	5.71959191556268
GelC10G00756	4.99734133542237	4.79839520860811	5.1440973760946	4.51602984575355	5.11500051744927	5.04039860477866
GelC10G00757	5.76261692174915	5.99846567696988	5.68087529840334	5.67277739329912	5.90320502294653	5.84780873943797
GelC10G00759	6.80116189456326	6.8220694027186	6.7402600365141	5.93917582363641	5.85378563085705	6.22935408287432
GelC10G00760	5.61672109076209	5.49739966649362	5.26602266082296	5.33285311687963	5.17256549105246	5.42289824323126
GelC10G00767	8.67356840379042	8.77177848287847	8.13363689199477	8.473238362645	8.48833966428327	8.36673004031825
GelC10G00768	2.54409773394761	2.85851106555965	2.76047433777115	4.37171603704437	5.31083285430717	5.20268373913044
GelC10G00769	4.41201959356356	4.40397382271821	4.3302632895256	5.13095595672429	5.05504284207471	4.95185377623819
GelC10G00770	3.59675732983064	3.21252598826894	3.88218897655408	3.62682928691195	3.38835197719207	3.42917618030894
GelC10G00771	4.75104708748172	4.91872569926004	5.06417492893058	4.15366631587233	4.36091625566614	4.40289710912724
GelC10G00772	1.73378910317516	1.38594601557579	2.2318245447355	1.45098063756984	1.26893374101499	0.452469923922387
GelC10G00773	5.13233505629953	5.00281356477082	5.54829093674902	4.39679324146731	4.33233506981606	4.56689437627557
GelC10G00775	4.62238344373529	4.70106638708998	4.52738393122621	5.038376104068	4.88834743457748	4.91485601065915
GelC10G00776	5.28697856358293	5.34106448922217	5.41404916147971	4.77703495876273	5.31083285430717	5.35546558709691
GelC10G00777	4.11438692334946	3.83919012392942	4.67165633459817	5.33285311687963	5.26620007854386	5.13190487628468
GelC10G00778	2.73723450927938	2.27267886224507	3.98046545236269	2.34863304034828	2.85731241292893	2.73503618474788
GelC10G00779	4.23130362641594	4.24424744360629	3.94844474772403	2.96640951236908	2.97292086014146	3.13958209490398
GelC10G00780	5.08872571946732	4.89935473992935	5.24640398279766	4.93088658995575	5.05504284207471	4.87688441258864
GelC10G00781	6.44084731563174	6.48459893688545	6.23611628902133	6.33913100242846	6.43041611641195	6.53994814888667
GelC10G00782	1.82165771365081	1.59304017004492	1.87098402425238	1.93467769886899	1.26893374101499	1.45401825701103
GelC10G00783	5.45439398955895	5.63258421693016	5.05668482172788	5.78150151195878	6.05084976873201	5.88175778334619
GelC10G00784	3.69309500232961	3.7768669703311	3.98046545236269	4.18279407328744	4.45671387796419	3.9698675548704
GelC10G00785	5.06191301696101	4.91872569926004	5.01090870804872	4.95641216801044	4.91750212899403	4.95185377623819
GelC10G00786	5.89510429272934	5.62080496547335	6.28501330800105	5.08540852609353	5.21232098490619	5.24801129021051
GelC10G00787	4.29409136779113	4.24424744360629	4.24055744902899	4.57214532906096	4.21198746825225	4.21783778981358
GelC10G00788	6.26785096014591	6.42488674000098	5.78879455766391	6.33589308751244	6.29626547669245	6.29561446393307
GelC10G00792	4.50784779492159	4.3190488206839	4.36706440024579	5.01427213157442	5.20445704484733	4.82796983647016
GelC10G00794	5.8224153059109	5.72900513253925	5.86367332777698	5.85572505847976	5.99723796573184	6.18342704980811
GelC10G00796	5.8224153059109	5.96158456754952	5.34193359563894	4.44567666616002	4.4829555640975	4.71413768340411
GelC10G00797	4.24725859542745	3.75547958720149	4.70078035304267	3.32104262904831	3.59496027170316	3.93333474104646
GelC10G00799	3.96802486115869	2.14691069752504	6.51557233460548	2.6281677236809	1.26893374101499	2.89556788750192
GelC10G00800	4.96875781529747	5.09083332026459	5.04158692785827	5.30662910604113	5.48971724887386	5.41629505506808
GelC10G00801	5.61672109076209	5.75078563709302	5.29177267011327	5.786254052682	5.87870692367447	5.76707323046171
GelC10G00804	7.21219218130282	7.26388903022901	7.04093889087326	6.30310785999851	6.62560520649702	6.8673422163414
GelC10G00805	3.71620677556054	3.49656188147918	1.18388507426881	3.32104262904831	3.11392987095391	3.42917618030894
GelC10G00806	5.03459254450726	5.1329080137431	5.04915562475345	4.59399430593643	4.44341184214625	4.63672427678169
GelC10G00807	5.67686117035229	5.70689075873772	5.22651483536292	4.83322791105375	4.83840751061249	5.07434893278887
GelC10G00808	6.7738850377179	6.80134649989913	6.53456922768213	6.05791133680334	6.13599990801353	6.36583502451607
GelC10G00809	4.78423331779266	4.5724369826428	4.61158284572374	4.40917025422784	3.2727763653968	4.34844161681225
GelC10G00810	5.30994899182915	5.28991441371907	5.83768700315714	5.31980069519582	4.90784921340125	5.14793632217111
GelC10G00813	5.41255842173053	5.31205830005368	6.23942815736605	5.56628191775619	5.1481754893111	5.08271313309625
GelC10G00814	3.32334365262971	2.81781939789232	3.64307138958266	4.44567666616002	4.49589955619462	4.40289710912724
GelC10G00815	1.73378910317516	1.14406025766093	2.2318245447355	3.84296073070088	3.77565288349579	3.57859251809133
GelC10G00816	-0.711458367901771	-0.000307387759503906	-0.48864846235804	1.63084087783025	2.00795000844551	1.89499802843983
GelC10G00817	7.16257631914421	7.17001659027511	6.57968915125685	7.77052345224844	7.7896989358591	7.6154146465899
GelC10G00818	4.50784779492159	4.49712045887518	4.69113752555403	4.07816525007689	3.21132020355194	4.022988671062
GelC10G00819	5.6105668653247	5.77755685201028	5.61100081926787	5.29333615337326	5.51537068461871	5.40966150521832
GelC10G00820	4.4811116042918	4.47111509631967	4.7103591565424	4.4214419860381	4.65438590325797	4.61382114781827
GelC10G00821	3.92899055690915	3.89893209241918	4.92301647419816	4.50453999070424	4.45671387796419	4.50600442375428
GelC10G00822	4.96875781529747	4.92831450934159	5.12989148323073	5.14582439139076	5.43027276376015	5.48100509888976
GelC10G00824	5.13233505629953	5.17379033492538	4.97162016010121	5.18953182141123	5.32540878571453	5.1238218506936
GelC10G00828	6.73197770289678	6.7934980213156	6.22279226032499	4.93944539458459	5.59572743391754	5.60812502262155
GelC10G00829	5.28697856358293	5.38350877387759	6.24602917265539	6.81429816465891	6.60185452560909	6.80299014856186
GelC10G00832	3.64573014951447	3.89893209241918	4.58058125027555	3.44643557126567	3.64229899110279	3.95171678317502
GelC10G00837	4.78423331779266	4.96604486395971	5.36637484940036	4.46951096372063	3.8780764291481	4.26269900041642
GelC10G00838	5.7002323689439	5.24458013500778	6.93257958554102	5.07767549676258	4.49589955619462	4.63672427678169
GelC10G00839	6.15397743147974	6.2176314514403	5.79780822449708	5.86474015208279	6.10676559849441	5.86730590318952
GelC10G00842	5.55396455133851	5.69007964158925	4.75732180225685	5.61517988109312	5.33264189662575	5.45546831166529
GelC10G00843	5.82773059661238	5.59092907410549	5.64636104893017	4.82401310075935	4.95548060481394	4.75657763157813
GelC10G00844	5.14941626636177	5.10781072706649	4.95560018189378	5.54400590403397	5.82330045969593	5.78255930912415
GelC10G00845	1.98280552878171	2.38835682680265	2.64534697721691	1.79074319219323	2.20998474758194	2.03949649971371
GelC10G00850	3.23008141519945	3.18078689473781	3.64307138958266	2.44795218489869	2.77474989248772	2.73503618474788
GelC10G00852	-1.31533102394305	-2.37359577926673	-0.890439764997332	2.34863304034828	2.5449565390609	1.73439923904269
GelC10G00854	6.46833303569507	6.3555058061185	6.01046742984182	5.27991957988129	5.28868906052701	5.51848223831958
GelC10G00855	5.12371800849534	5.18982430532112	5.60073664197858	5.53838273978177	5.80261315251763	5.59648961833083
GelC10G00856	5.15788162593164	5.16570602580221	5.89341069936667	4.98975858687818	5.07242937405073	5.13994286709529
GelC10G00857	6.87233282626849	6.86264304150345	6.70715372799493	8.02593026678582	8.01996171702811	7.6154146465899
GelC10G00858	1.73378910317516	1.68641082380956	1.06945110274833	5.98537111623947	5.33983892436837	4.60223177712825
GelC10G00861	4.97834871688661	5.1329080137431	5.27895511473481	3.64787149567422	4.16413645611846	4.15576680649825
GelC10G00862	1.90448046181428	1.85677113577207	1.38866518756505	0.138099943204526	0.852185117899341	1.10567284570069
GelC10G00863	4.00603079606838	3.97492429981387	4.20033617629178	4.39679324146731	4.38894220256158	4.21783778981358
GelC10G00864	3.71620677556054	4.08189679115974	3.68253820155788	5.49839467787496	5.13168335916219	4.55492024394035
GelC10G00865	6.87490253437593	6.9021067513603	6.88261933466438	7.00779712552959	7.28706581054982	7.22938233673486
GelC10G00866	6.56697819269756	6.66461417958563	6.64357931492545	6.59348050813314	6.58983093221592	6.62544699085613
GelC10G00867	6.93770123372512	6.94051964503175	6.6310256305798	6.50399332022424	6.31098857949532	6.50925037181034
GelC10G00868	7.21015856588774	7.37148615145638	6.46554262769526	6.96651921209367	6.44717399999674	6.39970385328963
GelC10G00870	4.57259771999084	4.71221067428894	4.20033617629178	4.7960101754784	4.44341184214625	4.34844161681225
GelC10G00871	8.45999536644086	8.4493437580565	8.87978804146416	8.55209130748903	8.29082378023114	8.17077682697782
GelC10G00872	4.6466465167825	4.33355470872261	4.37912574273257	3.86109366789282	3.73255680654234	3.53048620030702
GelC10G00874	6.99315703058984	6.79611892780795	6.85265635883828	6.94330264845376	7.30003881629057	7.17174255922581
GelC10G00875	4.58520614216412	4.75594641334748	3.99621317591712	5.62582464383066	5.53431577387321	4.86723327414359
GelC10G00879	4.71707946669544	4.71221067428894	4.83818441500035	5.2249696551168	5.36827328912205	5.42289824323126
GelC10G00880	3.43899719574761	3.49656188147918	3.68253820155788	2.29628590030242	1.3848055451204	2.03949649971371
GelC10G00883	1.73378910317516	0.853284968305806	2.00155202052525	3.42221374362148	1.8556053384803	2.64753354262847
GelC10G00884	5.96430591142228	5.8449226066954	6.38409722939971	6.0341342376541	6.16465356945513	6.20657331488181
GelC10G00885	6.55420874531855	6.50075627358707	5.17209627902428	4.65762337702427	4.24302855764167	4.68146779545128
GelC10G00886	5.34001815221721	5.30471470505674	4.87271809478052	4.18279407328744	4.50872844555565	4.63672427678169
GelC10G00887	1.64021968898736	0.853284968305806	1.48109529093491	1.00572018551479	1.00487290443796	1.23136789552855
GelC10G00888	6.68296290335363	6.75629643385369	6.86771563205592	3.689056984149	3.4693363725332	3.8377380732253
GelC10G00890	4.73981317480676	4.53527015645211	4.80280379051362	4.03089217960888	4.24302855764167	4.50600442375428
GelC10G00891	1.43263585442732	0.853284968305806	1.38866518756505	3.66861120330449	3.61882378659221	3.77718382305253
GelC10G00892	7.23036686439091	7.21183926809445	6.84397995302124	7.37101671151648	7.49154013561037	7.41139747043416
GelC10G00893	3.9090700757817	4.13254854406307	4.04245052461573	4.5387386257248	4.40275362211997	4.17153670780451
GelC10G00898	0.307207125615469	0.68248710714387	1.93774461534242	1.13056438839304	-0.00130106318220489	0.229561022068037
GelC10G00899	5.59194508795695	5.66161832945376	5.49940230184099	6.22474849111807	6.42365807725277	6.27386406071988
GelC10G00900	7.11988511034473	7.15171465556014	6.99072718874684	7.71801442332028	7.72383294955298	7.29923478135661
GelC10G00901	5.29467608155434	5.08226910401245	5.16514733064544	5.68809476718512	5.97891530909407	5.92426459937503
GelC10G00902	2.49148459374963	1.85677113577207	2.64534697721691	2.49516010173314	1.49205888031997	0.645502240949765
GelC10G00903	2.98570528283535	2.97412203685668	4.30519712229863	2.18552397839001	2.73162642569894	2.60170802626613
GelC10G00904	5.54107887950333	5.49094339242483	5.64636104893017	5.37762849279558	5.66612893569851	5.92891118871918
GelC10G00906	7.27385317314602	7.21183926809445	6.97293089793071	6.9132034506712	6.8310909450143	7.05968921630572
GelC10G00907	4.49454163349087	4.44463235478551	4.63188655283478	5.02235161840709	4.85859139451014	4.48091016925167
GelC10G00908	6.73480971694671	6.69020177497853	6.49355081251702	6.39930965983807	6.65186553106086	6.5460100927144
GelC10G00909	3.86838444946919	3.87929170454363	4.13070382053825	3.53945013434782	3.33172122036303	3.87674011213258
GelC10G00910	5.94487039819243	6.03442741048418	5.3603032451804	6.19288893197934	5.9742980527557	6.31349261933865
GelC10G00911	5.46807386352077	5.39738383949242	5.12273573426937	5.64688140431186	5.88855613901056	5.6649347342277
GelC10G00912	5.37674416437092	5.11622509323112	4.80280379051362	4.99797613564	4.87849678944666	4.80792999554842
GelC10G00913	6.08906282960359	6.09953092728213	6.45133195608982	5.15320153789756	5.37529516975952	5.34854567528772
GelC10G00914	6.77112877149844	6.76969310540486	7.10769813145662	6.77419209515905	6.80792320276666	6.67053620165791
GelC10G00915	9.84819084402377	9.87704377560814	9.42182903985549	8.64920363844198	8.73686904443612	8.85826335590361
GelC10G00916	2.12774822176221	1.68641082380956	1.56795848319397	-2.37359577926673	-2.37359577926673	-0.357210617932872
GelC10G00917	3.82651806335481	3.91830868949341	4.3426349250837	4.37171603704437	3.93621257450448	3.62514636973761
GelC10G00919	8.32462307559746	8.288336059333	8.62005151093693	8.3772803024607	8.39641490996747	8.46358129399088
GelC10G00920	3.52003259264708	3.64351139844221	4.07247215645182	1.93467769886899	2.07848570152083	2.73503618474788
GelC10G00921	5.52153197293763	5.22136734946267	7.06726913060403	3.64787149567422	3.36031445000847	3.93333474104646
GelC10G00922	3.16437932684843	2.49544407746436	5.05668482172788	1.00572018551479	0.48765698008469	1.23136789552855
GelC10G00923	3.13037105549112	2.64250188256039	3.64307138958266	5.04632209144939	5.0374442190035	4.71413768340411
GelC10G00924	6.64733341046149	6.61203591314642	6.66836365146537	5.97708124750859	6.32918364759811	6.5670285301917
GelC10G00925	4.92974360770676	4.74513614898342	3.14650917151821	5.78150151195878	5.12336605251985	4.86723327414359
GelC10G00926	4.04306115899119	3.83919012392942	4.26676187083272	3.91416385830906	3.7967275816958	3.69227618382026
GelC10G00927	5.14090094093105	4.97532526405668	5.30447735062688	4.13887889542	4.429986015717	4.48091016925167
GelC10G00928	4.94938258812651	5.32663429161334	4.80280379051362	5.73309464673201	5.68885281651802	5.33460547408947
GelC10G00929	2.49148459374963	2.27267886224507	3.88218897655408	2.18552397839001	1.59188753689257	2.10665757206591
GelC10G00930	2.49148459374963	2.14691069752504	3.88218897655408	1.93467769886899	1.49205888031997	1.89499802843983
GelC10G00931	2.54409773394761	1.68641082380956	4.46084446930567	2.18552397839001	0.852185117899341	1.45401825701103
GelC10G00940	4.72849109945717	4.65560790111527	4.20033617629178	4.06257903999084	4.81793723458213	4.68146779545128
